Value,Count,LC24_EVT_250,pad_5070,sections_2,EVT_NAME,EVT_PHYS,MAP_UNIT_S,MAP_UNIT_N,GAP_Sts
26615,6061.000000000000000,9527,2,159,Western Great Plains Floodplain Herbaceous,Riparian,331F,Western Great Plains,2
26616,2210.000000000000000,9026,2,159,Western Great Plains Floodplain Forest and Woodland,Riparian,331F,Western Great Plains,2
26617,303.000000000000000,9526,2,159,Western Great Plains Floodplain Shrubland,Riparian,331F,Western Great Plains,2
26618,26.000000000000000,7961,3,159,Western Cool Temperate Vineyard,Agricultural,331F,Western Great Plains,3
26619,2.000000000000000,7961,2,159,Western Cool Temperate Vineyard,Agricultural,331F,Western Great Plains,2
26620,4.000000000000000,7145,1,159,Rocky Mountain Subalpine-Montane Mesic Meadow,Grassland,331F,Western Great Plains,4
26621,4972766.000000000000000,7132,1,179,Central Mixedgrass Prairie Grassland,Grassland,331H,Central High Plains,4
26622,41139.000000000000000,9024,1,179,Western Great Plains Cliff and Outcrop,Sparsely Vegetated,331H,Central High Plains,4
26623,18026.000000000000000,7141,1,179,Northwestern Great Plains Mixedgrass Prairie,Grassland,331H,Central High Plains,4
26624,12518488.000000000000000,7149,1,179,Western Great Plains Shortgrass Prairie,Grassland,331H,Central High Plains,4
26625,6781283.000000000000000,9816,1,179,Northern & Central Plains Ruderal & Planted Grassland,Exotic Herbaceous,331H,Central High Plains,4
26626,470331.000000000000000,7148,1,179,Western Great Plains Sand Prairie,Grassland,331H,Central High Plains,4
26627,720879.000000000000000,7094,1,179,Western Great Plains Sandhill Steppe,Shrubland,331H,Central High Plains,4
26628,13091.000000000000000,7207,1,179,Central Mixedgrass Prairie Shrubland,Shrubland,331H,Central High Plains,4
26629,35346.000000000000000,7049,1,179,Rocky Mountain Foothill Limber Pine-Juniper Woodland,Conifer,331H,Central High Plains,4
26630,588370.000000000000000,7967,1,179,Western Cool Temperate Pasture and Hayland,Agricultural,331H,Central High Plains,4
26631,72561.000000000000000,7179,1,179,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna,Conifer,331H,Central High Plains,4
26632,472101.000000000000000,9316,1,179,Northern & Central Plains Ruderal & Planted Shrubland,Exotic Tree-Shrub,331H,Central High Plains,4
26633,176.000000000000000,9527,4,159,Western Great Plains Floodplain Herbaceous,Riparian,331F,Western Great Plains,1
26634,258.000000000000000,9026,4,159,Western Great Plains Floodplain Forest and Woodland,Riparian,331F,Western Great Plains,1
26635,84.000000000000000,7049,4,159,Rocky Mountain Foothill Limber Pine-Juniper Woodland,Conifer,331F,Western Great Plains,1
26636,1.000000000000000,7920,4,159,Western Cool Temperate Developed Deciduous Forest,Developed,331F,Western Great Plains,1
26637,1.000000000000000,7902,4,159,Western Cool Temperate Urban Mixed Forest,Developed,331F,Western Great Plains,1
26638,2.000000000000000,7298,4,159,Developed-High Intensity,Developed-High Intensity,331F,Western Great Plains,1
26639,1.000000000000000,7086,4,159,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland,331F,Western Great Plains,1
26640,1.000000000000000,7921,4,159,Western Cool Temperate Developed Evergreen Forest,Developed,331F,Western Great Plains,1
26641,1.000000000000000,7901,4,159,Western Cool Temperate Urban Evergreen Forest,Developed,331F,Western Great Plains,1
26642,3.000000000000000,7960,2,159,Western Cool Temperate Orchard,Agricultural,331F,Western Great Plains,2
26643,6217.000000000000000,9529,4,160,Western Great Plains Riparian Herbaceous,Riparian,332C,Nebraska Sand Hills,1
26644,6524.000000000000000,9027,4,160,Western Great Plains Open Freshwater Depression Wetland,Riparian,332C,Nebraska Sand Hills,1
26645,22626.000000000000000,9529,2,160,Western Great Plains Riparian Herbaceous,Riparian,332C,Nebraska Sand Hills,2
26646,565.000000000000000,7965,2,160,Western Cool Temperate Close Grown Crop,Agricultural,332C,Nebraska Sand Hills,2
26647,4.000000000000000,7385,4,160,Great Plains Wooded Draw and Ravine Woodland,Riparian,332C,Nebraska Sand Hills,1
26648,10.000000000000000,7297,4,160,Developed-Medium Intensity,Developed-Medium Intensity,332C,Nebraska Sand Hills,1
26649,6163.000000000000000,9028,2,160,Western Great Plains Riparian Woodland,Riparian,332C,Nebraska Sand Hills,2
26650,1354.000000000000000,9028,3,160,Western Great Plains Riparian Woodland,Riparian,332C,Nebraska Sand Hills,3
26651,1.000000000000000,7965,4,160,Western Cool Temperate Close Grown Crop,Agricultural,332C,Nebraska Sand Hills,1
26652,91.000000000000000,7421,4,160,Central Tallgrass Prairie,Grassland,332C,Nebraska Sand Hills,1
26653,32.000000000000000,9028,4,160,Western Great Plains Riparian Woodland,Riparian,332C,Nebraska Sand Hills,1
26654,2.000000000000000,7920,4,160,Western Cool Temperate Developed Deciduous Forest,Developed,332C,Nebraska Sand Hills,1
26655,1458.000000000000000,7967,4,160,Western Cool Temperate Pasture and Hayland,Agricultural,332C,Nebraska Sand Hills,1
26656,20.000000000000000,7921,3,160,Western Cool Temperate Developed Evergreen Forest,Developed,332C,Nebraska Sand Hills,3
26657,30.000000000000000,7920,3,160,Western Cool Temperate Developed Deciduous Forest,Developed,332C,Nebraska Sand Hills,3
26658,19.000000000000000,7923,3,160,Western Cool Temperate Developed Shrubland,Developed,332C,Nebraska Sand Hills,3
26659,12.000000000000000,7902,3,160,Western Cool Temperate Urban Mixed Forest,Developed,332C,Nebraska Sand Hills,3
26660,3288.000000000000000,7967,2,160,Western Cool Temperate Pasture and Hayland,Agricultural,332C,Nebraska Sand Hills,2
26661,22.000000000000000,7966,2,160,Western Cool Temperate Fallow/Idle Cropland,Agricultural,332C,Nebraska Sand Hills,2
26662,4544.000000000000000,7964,2,160,Western Cool Temperate Row Crop,Agricultural,332C,Nebraska Sand Hills,2
26663,322.000000000000000,7964,3,160,Western Cool Temperate Row Crop,Agricultural,332C,Nebraska Sand Hills,3
26664,1714.000000000000000,7960,1,180,Western Cool Temperate Orchard,Agricultural,251H,Nebraska Rolling Hills,4
26665,63.000000000000000,7482,2,160,Great Plains Prairie Pothole,Riparian,332C,Nebraska Sand Hills,2
26666,227.000000000000000,9064,1,160,Central Interior Acidic Cliff and Talus,Sparsely Vegetated,332C,Nebraska Sand Hills,4
26667,14.000000000000000,7900,2,160,Western Cool Temperate Urban Deciduous Forest,Developed,332C,Nebraska Sand Hills,2
26668,33.000000000000000,9679,1,160,North-Central Interior Floodplain Shrubland,Riparian,332C,Nebraska Sand Hills,4
26669,20.000000000000000,9183,1,160,North-Central Interior Shrub Swamp,Riparian,332C,Nebraska Sand Hills,4
26670,581.000000000000000,7310,3,160,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,332C,Nebraska Sand Hills,3
26671,99.000000000000000,9817,3,160,Northern & Central Ruderal Meadow,Exotic Herbaceous,332C,Nebraska Sand Hills,3
26672,163.000000000000000,7488,3,160,Eastern Great Plains Wet Meadow-Prairie-Marsh,Riparian,332C,Nebraska Sand Hills,3
26673,44.000000000000000,9179,3,160,North-Central Interior Floodplain Forest,Riparian,332C,Nebraska Sand Hills,3
26674,4.000000000000000,7314,3,160,North-Central Interior Maple-Basswood Forest,Hardwood,332C,Nebraska Sand Hills,3
26675,11.000000000000000,9180,3,160,North-Central Interior Freshwater Marsh,Riparian,332C,Nebraska Sand Hills,3
26676,3.000000000000000,9318,3,160,Northern & Central Ruderal Wet Meadow & Marsh,Riparian,332C,Nebraska Sand Hills,3
26677,33.000000000000000,9683,3,160,North-Central Interior Wet Meadow,Riparian,332C,Nebraska Sand Hills,3
26678,27.000000000000000,7960,1,160,Western Cool Temperate Orchard,Agricultural,332C,Nebraska Sand Hills,4
26679,3.000000000000000,9679,3,160,North-Central Interior Floodplain Shrubland,Riparian,332C,Nebraska Sand Hills,3
26680,67.000000000000000,9315,3,160,Northern & Central Native Ruderal Forest,Conifer-Hardwood,332C,Nebraska Sand Hills,3
26681,39.000000000000000,7298,2,160,Developed-High Intensity,Developed-High Intensity,332C,Nebraska Sand Hills,2
26682,4.000000000000000,7311,3,160,North-Central Interior Dry Oak Forest and Woodland,Hardwood,332C,Nebraska Sand Hills,3
26683,570.000000000000000,7488,2,160,Eastern Great Plains Wet Meadow-Prairie-Marsh,Riparian,332C,Nebraska Sand Hills,2
26684,1095.000000000000000,9817,2,160,Northern & Central Ruderal Meadow,Exotic Herbaceous,332C,Nebraska Sand Hills,2
26685,1460.000000000000000,7310,2,160,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,332C,Nebraska Sand Hills,2
26686,571.000000000000000,9315,2,160,Northern & Central Native Ruderal Forest,Conifer-Hardwood,332C,Nebraska Sand Hills,2
26687,945.000000000000000,9179,2,160,North-Central Interior Floodplain Forest,Riparian,332C,Nebraska Sand Hills,2
26688,130.000000000000000,9318,2,160,Northern & Central Ruderal Wet Meadow & Marsh,Riparian,332C,Nebraska Sand Hills,2
26689,21.000000000000000,9180,2,160,North-Central Interior Freshwater Marsh,Riparian,332C,Nebraska Sand Hills,2
26690,1.000000000000000,9317,2,160,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub,332C,Nebraska Sand Hills,2
26691,222.000000000000000,9065,1,160,Central Interior Calcareous Cliff and Talus,Sparsely Vegetated,332C,Nebraska Sand Hills,4
26692,32.000000000000000,9683,2,160,North-Central Interior Wet Meadow,Riparian,332C,Nebraska Sand Hills,2
26693,9.000000000000000,7311,2,160,North-Central Interior Dry Oak Forest and Woodland,Hardwood,332C,Nebraska Sand Hills,2
26694,6.000000000000000,9314,2,160,Northern & Central Native Ruderal Flooded & Swamp Forest,Riparian,332C,Nebraska Sand Hills,2
26695,20.000000000000000,7920,2,160,Western Cool Temperate Developed Deciduous Forest,Developed,332C,Nebraska Sand Hills,2
26696,30.000000000000000,7900,3,160,Western Cool Temperate Urban Deciduous Forest,Developed,332C,Nebraska Sand Hills,3
26697,49.000000000000000,7963,2,180,Western Cool Temperate Row Crop - Close Grown Crop,Agricultural,251H,Nebraska Rolling Hills,2
26698,124336.000000000000000,7974,2,168,Eastern Cool Temperate Row Crop,Agricultural,251C,Central Dissected Till Plains,2
26699,8899.000000000000000,7970,1,168,Eastern Cool Temperate Orchard,Agricultural,251C,Central Dissected Till Plains,4
26700,449481.000000000000000,7977,2,168,Eastern Cool Temperate Pasture and Hayland,Agricultural,251C,Central Dissected Till Plains,2
26701,2485.000000000000000,7975,2,168,Eastern Cool Temperate Close Grown Crop,Agricultural,251C,Central Dissected Till Plains,2
26702,1262.000000000000000,7929,2,168,Eastern Cool Temperate Developed Herbaceous,Developed,251C,Central Dissected Till Plains,2
26703,1689.000000000000000,7907,2,168,Eastern Cool Temperate Urban Mixed Forest,Developed,251C,Central Dissected Till Plains,2
26704,1823.000000000000000,7908,2,168,Eastern Cool Temperate Urban Herbaceous,Developed,251C,Central Dissected Till Plains,2
26705,2.000000000000000,7207,2,168,Central Mixedgrass Prairie Shrubland,Shrubland,251C,Central Dissected Till Plains,2
26706,1516.000000000000000,7971,1,168,Eastern Cool Temperate Vineyard,Agricultural,251C,Central Dissected Till Plains,4
26707,4102.000000000000000,7905,2,168,Eastern Cool Temperate Urban Deciduous Forest,Developed,251C,Central Dissected Till Plains,2
26708,456.000000000000000,7925,2,168,Eastern Cool Temperate Developed Deciduous Forest,Developed,251C,Central Dissected Till Plains,2
26709,359.000000000000000,7927,2,168,Eastern Cool Temperate Developed Mixed Forest,Developed,251C,Central Dissected Till Plains,2
26710,939.000000000000000,7978,2,168,Eastern Cool Temperate Wheat,Agricultural,251C,Central Dissected Till Plains,2
26711,895.000000000000000,7973,2,168,Eastern Cool Temperate Row Crop - Close Grown Crop,Agricultural,251C,Central Dissected Till Plains,2
26712,4603.000000000000000,7976,2,168,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural,251C,Central Dissected Till Plains,2
26713,63.000000000000000,9064,2,168,Central Interior Acidic Cliff and Talus,Sparsely Vegetated,251C,Central Dissected Till Plains,2
26714,97.000000000000000,7968,2,168,Western Cool Temperate Wheat,Agricultural,251C,Central Dissected Till Plains,2
26715,15.000000000000000,7902,2,168,Western Cool Temperate Urban Mixed Forest,Developed,251C,Central Dissected Till Plains,2
26716,3.000000000000000,7961,1,168,Western Cool Temperate Vineyard,Agricultural,251C,Central Dissected Till Plains,4
26717,4353.000000000000000,7299,3,168,Developed-Roads,Developed-Roads,251C,Central Dissected Till Plains,3
26718,4285.000000000000000,7314,3,168,North-Central Interior Maple-Basswood Forest,Hardwood,251C,Central Dissected Till Plains,3
26719,2429.000000000000000,7311,3,168,North-Central Interior Dry Oak Forest and Woodland,Hardwood,251C,Central Dissected Till Plains,3
26720,12221.000000000000000,7977,3,168,Eastern Cool Temperate Pasture and Hayland,Agricultural,251C,Central Dissected Till Plains,3
26721,7880.000000000000000,7974,3,168,Eastern Cool Temperate Row Crop,Agricultural,251C,Central Dissected Till Plains,3
26722,1.000000000000000,7978,3,168,Eastern Cool Temperate Wheat,Agricultural,251C,Central Dissected Till Plains,3
26723,406.000000000000000,7973,3,168,Eastern Cool Temperate Row Crop - Close Grown Crop,Agricultural,251C,Central Dissected Till Plains,3
26724,6312.000000000000000,9315,3,168,Northern & Central Native Ruderal Forest,Conifer-Hardwood,251C,Central Dissected Till Plains,3
26725,910.000000000000000,7905,3,168,Eastern Cool Temperate Urban Deciduous Forest,Developed,251C,Central Dissected Till Plains,3
26726,10.000000000000000,7925,3,168,Eastern Cool Temperate Developed Deciduous Forest,Developed,251C,Central Dissected Till Plains,3
26727,26.000000000000000,7929,3,168,Eastern Cool Temperate Developed Herbaceous,Developed,251C,Central Dissected Till Plains,3
26728,137.000000000000000,9318,3,168,Northern & Central Ruderal Wet Meadow & Marsh,Riparian,251C,Central Dissected Till Plains,3
26729,881.000000000000000,7975,3,168,Eastern Cool Temperate Close Grown Crop,Agricultural,251C,Central Dissected Till Plains,3
26730,214.000000000000000,7908,3,168,Eastern Cool Temperate Urban Herbaceous,Developed,251C,Central Dissected Till Plains,3
26731,239.000000000000000,7296,3,168,Developed-Low Intensity,Developed-Low Intensity,251C,Central Dissected Till Plains,3
26732,227.000000000000000,9314,3,168,Northern & Central Native Ruderal Flooded & Swamp Forest,Riparian,251C,Central Dissected Till Plains,3
26733,2.000000000000000,7922,2,168,Western Cool Temperate Developed Mixed Forest,Developed,251C,Central Dissected Till Plains,2
26734,190.000000000000000,7295,2,168,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,251C,Central Dissected Till Plains,2
26735,80.000000000000000,7297,3,168,Developed-Medium Intensity,Developed-Medium Intensity,251C,Central Dissected Till Plains,3
26736,2.000000000000000,7927,3,168,Eastern Cool Temperate Developed Mixed Forest,Developed,251C,Central Dissected Till Plains,3
26737,5.000000000000000,7903,3,168,Western Cool Temperate Urban Herbaceous,Developed,251C,Central Dissected Till Plains,3
26738,51.000000000000000,7907,3,168,Eastern Cool Temperate Urban Mixed Forest,Developed,251C,Central Dissected Till Plains,3
26739,16481.000000000000000,7412,1,168,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,251C,Central Dissected Till Plains,4
26740,4.000000000000000,7907,3,80,Eastern Cool Temperate Urban Mixed Forest,Developed,251B,North Central Glaciated Plains,3
26741,295.000000000000000,7970,2,168,Eastern Cool Temperate Orchard,Agricultural,251C,Central Dissected Till Plains,2
26742,1.000000000000000,7928,3,80,Eastern Cool Temperate Developed Shrubland,Developed,251B,North Central Glaciated Plains,3
26743,807.000000000000000,9183,2,168,North-Central Interior Shrub Swamp,Riparian,251C,Central Dissected Till Plains,2
26744,2068.000000000000000,7412,2,168,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,251C,Central Dissected Till Plains,2
26745,86834.000000000000000,7977,4,168,Eastern Cool Temperate Pasture and Hayland,Agricultural,251C,Central Dissected Till Plains,1
26746,412.000000000000000,7907,4,168,Eastern Cool Temperate Urban Mixed Forest,Developed,251C,Central Dissected Till Plains,1
26747,1022.000000000000000,7905,4,168,Eastern Cool Temperate Urban Deciduous Forest,Developed,251C,Central Dissected Till Plains,1
26748,280.000000000000000,7929,4,168,Eastern Cool Temperate Developed Herbaceous,Developed,251C,Central Dissected Till Plains,1
26749,175.000000000000000,7925,4,168,Eastern Cool Temperate Developed Deciduous Forest,Developed,251C,Central Dissected Till Plains,1
26750,6497.000000000000000,7311,4,168,North-Central Interior Dry Oak Forest and Woodland,Hardwood,251C,Central Dissected Till Plains,1
26751,13203.000000000000000,7314,4,168,North-Central Interior Maple-Basswood Forest,Hardwood,251C,Central Dissected Till Plains,1
26752,50.000000000000000,7927,4,168,Eastern Cool Temperate Developed Mixed Forest,Developed,251C,Central Dissected Till Plains,1
26753,24.000000000000000,9183,4,168,North-Central Interior Shrub Swamp,Riparian,251C,Central Dissected Till Plains,1
26754,260.000000000000000,9317,4,168,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub,251C,Central Dissected Till Plains,1
